ensembl_gene_id	mode_disorder
YLR312W-A	0.11794382
YMR193W	0.11687577
YBR282W	0.4219283
YDR462W	0.23932976
YNL252C	0.1296627
YBR268W	0.15490608
YML009C	0.16717811
YCL026C-A	0.1290437
YCR073W-A	0.1215051
YLR058C	0.20697232
YBR286W	0.11743967
YHR047C	0.1303688
YBL038W	0.1504415
YBL037W	0.12278308
YBL033C	0.21780677
YBR006W	0.13776988
YBR014C	0.90596735
YBR024W	0.1287928
YBR066C	0.10864653
YBR132C	0.13823026
YBR145W	0.12233216
YBR150C	0.14277159
YBR176W	0.12627107
YBR186W	0.13110101
YBR192W	0.12532626
YBR199W	0.13535888
YBR276C	0.13633972
YBR299W	0.11768298
YBL107C	0.16845104
YBL106C	0.12628812
YBL104C	0.12419945
YBL102W	0.21882236
YBL090W	0.8349098
YBL082C	0.17030188
YBL067C	0.12194046
YBL046W	0.98502177
YBL042C	0.14377326000000001
YBL031W	0.9248195
YBL025W	0.10629278
YBL020W	0.1412786
YBL006C	0.13633662
YBR022W	0.12976466
YBR025C	0.122033045
YBR040W	0.14356649
YBR042C	0.11883429
YBR065C	0.13358347
YBR094W	0.11548607
YBR101C	0.124978594
YBR141C	0.11447583
YBR152W	0.98873925
YBR162C	0.18236887
YBR173C	0.9676837
YBR185C	0.129062
YBR188C	0.7724004
YBR214W	0.98007846
YBR216C	0.14281838
YBR231C	0.9881372
YBR242W	0.1263497
YBR258C	0.58032876
YBR271W	0.12663269
YBR273C	0.98259187
YBR294W	0.12580284
YNL160W	0.12270717
YER099C	0.12152155
YGL158W	0.13665074
YMR217W	0.13689479
YER122C	0.978136
YPL243W	0.13359994
YHR201C	0.1257388
YHR178W	0.9832507
YHR011W	0.12859425
YHL047C	0.15489428
YHL044W	0.28140315
YHL035C	0.12079458
YHL030W	0.12244019
YHL010C	0.12491391
YHL009C	0.97611487
YHL006C	0.12635383
YHR003C	0.14441448
YHR015W	0.12977207
YHR035W	0.13258006
YHR040W	0.97897947
YHR043C	0.14570329
YHR049W	0.1273424
YHR059W	0.13668074
YHR066W	0.9817748
YHR068W	0.12588891
YHR071W	0.13535006
YHR074W	0.12791142
YHR075C	0.13166106
YHR077C	0.13712601
YHR100C	0.11853948
YHR101C	0.1296821
YHR106W	0.13660677
YHR109W	0.113986105
YHR116W	0.9847115
YHR133C	0.17193481
YHR146W	0.98462844
YHR155W	0.1270397
YHR163W	0.14564466
YHR168W	0.1314242
YHR175W	0.20885031
YHR176W	0.13172793
YHR184W	0.9821812
YHR191C	0.12035185
YHR194W	0.116082154
YHR209W	0.12082949
YDR464W	0.9848423
YOR037W	0.12869674
YDR078C	0.13607216
YDR084C	0.3365343
YDR089W	0.13275409
YGR061C	0.120709784
YDL092W	0.41580975
YDR321W	0.12580739
YDL198C	0.12196322
YNR050C	0.13066453
YER096W	0.14143771
YIL142W	0.13917105
YJL014W	0.1304138
YDL143W	0.12958589
YDR188W	0.13576536
YLR090W	0.12169554
YML129C	0.86878693
YER001W	0.12847307
YMR280C	0.15548413
YJL207C	0.1368934
YJL198W	0.16172388
YJL192C	0.12795001
YAR027W	0.3282302
YAR028W	0.9118663
YJL102W	0.1351897
YFR023W	0.12680733
YFR030W	0.12192864
YAL063C	0.982529
YAL061W	0.13994777
YAL059W	0.919918
YAL046C	0.23587483
YAL031C	0.124828726
YAL028W	0.9807038
YAL027W	0.1287185
YEL069C	0.13700125
YGR156W	0.97980106
YDR536W	0.13079032
YPR186C	0.13051909
YGL189C	0.76363444
YER131W	0.7121099
YEL006W	0.1053175
YER043C	0.11983151
YER045C	0.6875082
YEL065W	0.1403211
YEL057C	0.120493345
YEL030W	0.11400989
YEL029C	0.124400474
YEL020C	0.1312702
YEL005C	0.12311198
YEL004W	0.1427632
YEL003W	0.13688448
YER002W	0.984022
YER014W	0.13753107
YER024W	0.13185304
YER030W	0.99924207
YER032W	0.9839943
YER035W	0.9881352
YER037W	0.13573194
YER038C	0.14391974
YER042W	0.14069825
YER044C	0.22938462
YER046W	0.14521664
YER050C	0.2670788
YER053C	0.1325848
YER059W	0.98252714
YER063W	0.99312484
YER067W	0.14901564
YER071C	0.123927176
YER078C	0.13027048
YER113C	0.1305606
YER119C	0.14151005
YER124C	0.13630517
YER127W	0.9836393
YER128W	0.11176078
YER140W	0.1423252
YER145C	0.13431454
YER150W	0.1613341
YER183C	0.116787694
YER190W	0.12612209
YNL215W	0.99069595
YNL200C	0.12373935
YNL194C	0.97704226
YIL051C	0.12767784
YMR134W	0.14341298
YMR142C	0.93402827
YGR121C	0.15108207
YJL093C	0.14886022
YNL111C	0.3294387
YDR252W	0.1656518
YPR073C	0.12566724
YPL227C	0.13033208
YOR067C	0.13929826
YJL068C	0.1351788
YJL065C	0.7202407
YJR064W	0.13431582
YIL107C	0.98046994
YIL169C	0.9834715
YIL166C	0.13951325
YIL157C	0.13106446
YIL145C	0.12301013
YIL130W	0.14309916
YIL129C	0.1474879
YIL122W	0.9837275
YIL121W	0.15194242
YIL120W	0.14062859
YIL114C	0.12241821
YIL112W	0.9842735
YIL110W	0.119456224
YIL104C	0.15381226
YIL096C	0.13331702
YIL090W	0.15032567
YIL085C	0.11704211
YIL071C	0.13208684
YIL070C	0.3082947
YIL064W	0.11460456
YIL063C	0.9847722
YIL062C	0.6472185
YIL056W	0.1364788
YIL047C	0.13555893
YIL040W	0.33057654
YIL014W	0.13623038
YIL013C	0.12823954
YIL011W	0.98448646
YIL007C	0.15351823
YIR007W	0.12326386
YIR009W	0.119046
YIR018W	0.9760488
YIR024C	0.15700468
YIR033W	0.9772763
YIR036C	0.1287372
YIR038C	0.12062228
YIR039C	0.12972905
YJL098W	0.9810113
YJL096W	0.11411792
YJL216C	0.1327889
YJL219W	0.14718616
YJL214W	0.1517377
YJL222W	0.13533145
YJL212C	0.20189956
YDR488C	0.12603882
YFL003C	0.11971061
YDR034C	0.13719268
YEL017C-A	0.60044444
YJR036C	0.12679687
YDR182W	0.10847432
YLR388W	0.14380558
YDL061C	0.13587072
YJL004C	0.32294315
YLR459W	0.20444176
YOR126C	0.12559712
YGR105W	0.20810857
YNL062C	0.12432079
YDR046C	0.14129661
YPL177C	0.96156746
YMR311C	0.9926478
YPL266W	0.12893423
YJR019C	0.12610647
YDR005C	0.982116
YOL110W	0.12755762
YPL092W	0.1921013
YDL055C	0.12806927
YGR194C	0.116849154
YNL318C	0.1382851
YNL317W	0.14318004
YNL311C	0.12456781
YNL308C	0.9873714
YNL306W	0.13131851
YLR139C	0.13294642
YGR199W	0.141776
YGR203W	0.10039046
YGR205W	0.12888858
YJL110C	0.95184374
YJL103C	0.14575994
YDL105W	0.98195857
YFL060C	0.13039142
YFL059W	0.11882594
YFL054C	0.98133206
YFL053W	0.13961431
YFL052W	0.14028555
YFL050C	0.9500394
YFL049W	0.12763764
YFL047W	0.1218196
YFL042C	0.9822787
YFL029C	0.1307024
YFL028C	0.12499608
YFL021W	0.983485
YFL017C	0.1375915
YFL013C	0.9844343
YFL011W	0.13586514
YFL010C	0.9911249
YFR005C	0.13922375
YFR007W	0.1433626
YFR008W	0.13333608
YFR013W	0.13657002
YFR029W	0.13252686
YFR038W	0.12995215
YFR042W	0.1574215
YFR047C	0.11905933
YFR055W	0.11903946
YLR098C	0.12406331
YJL042W	0.98446393
YJR093C	0.98451775
YPL241C	0.14915773
YMR052W	0.26039013
YPL239W	0.9560803
YMR230W	0.14015368
YGR197C	0.16266638
YJL089W	0.12459891
YJL117W	0.1337267
YPL076W	0.1853795
YJR010C-A	0.31543803
YJL121C	0.10502568
YJR132W	0.14378682
YJR127C	0.12025572
YJL186W	0.13271967
YJL179W	0.13000935
YJL171C	0.13770488
YJL122W	0.9268765
YJL083W	0.986762
YJL082W	0.12752604
YJL059W	0.2011946
YJL057C	0.13155645
YJL045W	0.13362393
YJL038C	0.20735446
YJL037W	0.15434399
YJL008C	0.11738425
YJR013W	0.14561766
YJR014W	0.12299923
YJR024C	0.13112509
YJR041C	0.12969479
YJR065C	0.12724213
YJR067C	0.11305956
YJR074W	0.12454932
YJR078W	0.12899782
YJR088C	0.12139341
YJR091C	0.98165
YJR096W	0.11763227
YJR097W	0.12785208
YJR110W	0.1171415
YJR113C	0.11946773
YJR126C	0.13497432
YJR136C	0.14334622
YJR151C	0.9847882
YJR153W	0.12958029
YJR158W	0.14563721
YMR170C	0.12639004
YOR337W	0.15593083
YDR019C	0.12786013
YNL086W	0.15647376
YGR145W	0.98441756
YGR154C	0.13103448
YGR097W	0.980904
YGR078C	0.13015674
YDL234C	0.1265159
YOL033W	0.1330006
YPL097W	0.13251592
YNL294C	0.16919658
YNL292W	0.7598818
YDL182W	0.13822797
YOR369C	0.15231635
YOR265W	0.5066413
YLR176C	0.98339474
YPR145W	0.13474435
YGR124W	0.132523
YLR325C	0.16711085
YDR234W	0.12404865
YLR351C	0.11837998
YMR268C	0.1141229
YGR217W	0.14926271
YGR224W	0.17213228
YGR232W	0.13317212
YML017W	0.9846685
YGR055W	0.15280795
YNR058W	0.1381197
YNR034W	0.12317324
YDL079C	0.12553346
YDR505C	0.98419607
YNL101W	0.15338111
YNL099C	0.142313
YNL067W	0.12995793
YOR328W	0.113275304
YOR035C	0.12396024
YML025C	0.1342933
YOR339C	0.13717052
YDL093W	0.14910647
YGL128C	0.13366073
YDR111C	0.12044567
YLR089C	0.13005866
YLR457C	0.94369924
YNR074C	0.12650931
YGL257C	0.13564125
YGL247W	0.2969879
YGL243W	0.11466622
YGL236C	0.13383213
YGL231C	0.12793884
YGL228W	0.13667463999999999
YGL222C	0.99321616
YGL197W	0.98363817
YGL184C	0.1289703
YGL183C	0.13611186
YGL164C	0.15139891
YGL161C	0.13423187
YGL157W	0.13881788
YGL139W	0.16074613
YGL136C	0.20552066
YGL134W	0.13380268
YGL133W	0.12990619
YGL125W	0.12285809
YGL111W	0.13754158
YGL085W	0.11727014
YGL079W	0.93463326
YGL063W	0.11590302
YGL060W	0.122034766
YGL053W	0.8915236
YGL050W	0.13719302
YGL045W	0.13537782
YGL036W	0.12331158
YGL033W	0.12781173
YGL029W	0.978343
YGL028C	0.13101569
YGL002W	0.14426097
YGR012W	0.13361612
YGR023W	0.88872504
YGR033C	0.18183626
YGR034W	0.27555895
YGR041W	0.9844714
YGR043C	0.13549297
YGR052W	0.14331263
YGR054W	0.13523361
YGR057C	0.11469783
YGR062C	0.115925506
YGR068C	0.1393158
YGR071C	0.12671973
YGR100W	0.12728818
YGR102C	0.2930922
YGR125W	0.13040046
YGR134W	0.13979752
YGR138C	0.98187804
YGR173W	0.12454385
YGR216C	0.11703041
YGR244C	0.1718359
YGR245C	0.98286223
YGR257C	0.1249651
YGR260W	0.15084463
YGR276C	0.124701954
YGR277C	0.122901954
YGR278W	0.1105646
YGR284C	0.25643998
YGR292W	0.11779283
YPL265W	0.13783407
YNR055C	0.16384661
YPR138C	0.16681221
YMR270C	0.21944577
YPL010W	0.123983145
YNR019W	0.19949237
YNR072W	0.16012497
YNR009W	0.3334753
YNR027W	0.13316071
YNR036C	0.6808742
YNR070W	0.12579454
YNL339C	0.12604657
YNL334C	0.13039134
YNL333W	0.12737815
YNL286W	0.18520647
YNL281W	0.12302591
YNL278W	0.9847591
YNL255C	0.2604711
YNL253W	0.1381313
YNL247W	0.14193776
YNL233W	0.9825174
YNL230C	0.9829708
YNL227C	0.98155546
YNL185C	0.13376173
YNL177C	0.13166793
YNL168C	0.12073184000000001
YNL149C	0.9382491
YNL128W	0.13991718
YNL122C	0.22609115
YNL092W	0.114783764
YNL081C	0.12100563
YNL080C	0.9778556
YNL063W	0.12491896
YNL059C	0.9642823
YNL049C	0.12346901
YNL029C	0.13332613
YNL023C	0.124748535
YNL009W	0.14089355
YMR169C	0.11598802
YML070W	0.12491901
YML126C	0.12279129
YOR323C	0.124581225
YLR059C	0.13421533
YFL034C-A	0.17668673
YJR135W-A	0.12679406
YAR035W	0.13168931
YOL077W-A	0.30071634
YDR276C	0.3125787
YHR079C-A	0.20588753
YER007C-A	0.13178895
YGR075C	0.14876169
YGL129C	0.13054617
YAL043C	0.13235867
YKL106W	0.114764184
YML104C	0.12924036
YBR111C	0.15208955
YKL001C	0.1440239
YEL053C	0.123341046
YKR006C	0.1168213
YKR010C	0.9842596
YOR358W	0.9854121
YOR148C	0.926173
YMR240C	0.98007953
YPL030W	0.1241207
YLR329W	0.12586
YBR191W	0.10968308
YPL064C	0.97559303
YPL060W	0.13560605
YPL055C	0.98566467
YPL083C	0.25141084
YPL070W	0.973961
YPL103C	0.11955956
YPL095C	0.1243626
YPL125W	0.13771002
YPL112C	0.1281794
YPL110C	0.11379069
YLR141W	0.97746444
YPL137C	0.98349863
YPL134C	0.121810794
YPL032C	0.9842434
YMR099C	0.13393387
YMR101C	0.21412717
YMR171C	0.94164604
YMR176W	0.12765038
YMR180C	0.10856244
YMR188C	0.30473804
YMR277W	0.12367995
YDR458C	0.984537
YDR459C	0.13298732
YDR466W	0.98463273
YDR469W	0.97790504
YDR470C	0.13594817
YDR473C	0.9687579
YDR479C	0.97914696
YDR482C	0.99276470000000006
YDR493W	0.72448920000000006
YDR494W	0.98492837
YDR003W	0.9777452
YMR274C	0.13358182
YMR298W	0.15155132
YMR219W	0.98552823
YMR204C	0.11184317
YML034W	0.98425657
YML023C	0.13844007
YML117W	0.98321897
YML114C	0.9808008
YDR147W	0.12169596
YDR160W	0.14954145
YDR163W	0.9928843
YDR235W	0.13049448
YDR240C	0.12533435
YMR154C	0.121702135
YMR163C	0.122498065
YMR166C	0.13530824
YDR100W	0.30959034
YDR139C	0.15055057
YDR259C	0.9829036
YDR014W-A	0.9745254
YDR202C	0.12210953
YDR179C	0.110895455
YDR183W	0.10823208
YDR185C	0.13023572
YDR412W	0.95838296
YDR421W	0.1495946
YDR428C	0.12885813
YDR435C	0.12741289
YDR451C	0.5490444
YDR393W	0.6805665
YOR149C	0.13018176
YDR406W	0.13371888
YDR407C	0.119741395
YMR044W	0.9846648
YMR086W	0.9975834
YMR087W	0.12378414
YMR014W	0.984787
YMR025W	0.13312386
YDR520C	0.14012739
YDR524C	0.13602617
YDR534C	0.98299897
YMR114C	0.9834757
YML081W	0.12617765
YDR106W	0.11538455
YDR107C	0.3230667
YML071C	0.13464092
YML066C	0.12477081
YMR059W	0.21968466
YML048W	0.13777475
YML043C	0.12552904
YMR234W	0.120099045
YMR069W	0.13454613
YIR028W	0.16147974
YMR322C	0.15830103
YDR223W	0.9452306
YDR229W	0.98466456
YDR231C	0.12817091
YMR299C	0.12500273
YMR306W	0.123688005
YML055W	0.21196178
YMR233W	0.17770508
YMR029C	0.11977043
YMR030W	0.9742086
YMR031C	0.9822097
YMR034C	0.14900674
YDR333C	0.13879809
YDR336W	0.12725385
YDR341C	0.1341707
YDR348C	0.99803084
YDR288W	0.22958839
YDR289C	0.9845716
YDR273W	0.9805171
YDR279W	0.13208772
YMR232W	0.12994221
YLR199C	0.11518295
YLR209C	0.12254937
YLR213C	0.13151124
YLR285W	0.13774002
YLR290C	0.18056428
YLR359W	0.13742013
YLR361C	0.118886605
YLR364W	0.11238206
YLR221C	0.9800204
YLR224W	0.12224068
YLR237W	0.14544511
YLR238W	0.14025381
YLR239C	0.12996355
YLR408C	0.119844064
YPR100W	0.14317909
YPR101W	0.12738481
YPR106W	0.13473336
YPR108W	0.13398574
YPR109W	0.33450824
YLR345W	0.11996335
YLR266C	0.12875728
YLR315W	0.123908296
YLR324W	0.9819956
YLR454W	0.12782438
YLR445W	0.1232196
YLR453C	0.1232301
YLR164W	0.13372763
YLR165C	0.14288133
YLR166C	0.14016837
YLR187W	0.9836179
YDR349C	0.13457443
YDR357C	0.13192391
YDR358W	0.15841597
YDR361C	0.14369604
YDR371W	0.1372278
YDR377W	0.22866113
YDR379W	0.9828463
YLR425W	0.13022473
YLR426W	0.13496305
YLR427W	0.9845454
YPR156C	0.98144054
YPR128C	0.12768367
YPR143W	0.98611486
YPR152C	0.10814641
YLR241W	0.15293784
YLR253W	0.120007835
YLR254C	0.34087342
YPR180W	0.12145442
YDR301W	0.12581313
YDR315C	0.1483615
YDR316W	0.13445428
YLR435W	0.96535087
YDR322W	0.12907405
YDR330W	0.98363817
YDR332W	0.12726595
YLR307W	0.1298023
YLR387C	0.9746897
YPR079W	0.13796248
YPR082C	0.11460163
YPR093C	0.12806213
YPR094W	0.124934435
YLR414C	0.15573555
YDL063C	0.121703506
YDL085W	0.12311797
YDL112W	0.13440566
YDL119C	0.10881202
YDL121C	0.74038637
YDL213C	0.98787606
YDL238C	0.12684774
YLL007C	0.12889495
YLL034C	0.13970467
YLR010C	0.123612925
YLR019W	0.98476446
YLR021W	0.12176365
YLR033W	0.13005847
YLR035C	0.11640577
YLR070C	0.12972397
YLR073C	0.20771179
YOL017W	0.12943965
YOL026C	0.22541115
YOL031C	0.14548738
YOL048C	0.3178029
YOL073C	0.9794264
YOL080C	0.14234707
YOL130W	0.9834304
YOL132W	0.12257518
YOL144W	0.98460174
YOL157C	0.11643253
YOL158C	0.14332663
YOR011W	0.13300163
YOR060C	0.118461624
YOR066W	0.9884001
YOR071C	0.137404
YOR189W	0.98897314
YOR192C	0.14667675
YOR193W	0.14893684
YOR205C	0.15223292
YOR247W	0.202715
YOR262W	0.1391702
YOR267C	0.984747
YOR286W	0.14432815
YOR293W	0.14037812
YOR306C	0.15348984
YOR353C	0.12823331
YOR356W	0.1255004
YOR367W	0.13694486
YOR378W	0.20947161
YOR382W	0.96826303
YOR384W	0.1289128
YOR388C	0.13021387
YOR390W	0.13960713
YOR391C	0.15809375
YPL189W	0.17298472
YPL191C	0.11943181
YPL196W	0.1255832
YPL208W	0.1428254
YPL213W	0.14249608
YPL219W	0.1330087
YPL260W	0.13241772
YPL267W	0.22068548
YPL279C	0.13982697
YPR204W	0.12715568
YOR091W	0.98129284
YOR002W	0.1397523
YPR056W	0.14536262
YDL021W	0.13165471
YOR034C	0.12419182
YOR223W	0.9747917
YOL129W	0.14757288
YDR056C	0.11002176
YPR029C	0.13776739
YOR271C	0.14971465
YPR006C	0.12138437
YDR515W	0.9829749
YLR051C	0.8964546
YPR045C	0.12580444
YOR226C	0.12799722
YDL089W	0.19762784
YOR079C	0.15162054
YDL036C	0.13541418
YLR095C	0.13471778
YPR069C	0.12624465
YLR034C	0.170708
YPL164C	0.1333647
YDR020C	0.13031504
YDR263C	0.13362353
YLR107W	0.13273822
YOR320C	0.13338333
YLR115W	0.13348743
YOR166C	0.17280605
YLR102C	0.16733775
YDL131W	0.14247647
YOR164C	0.13679191
YPL230W	0.9881239
YLR066W	0.12407606
YPL233W	0.5114803
YPL150W	0.9434519
YDR312W	0.98271585
YDR063W	0.10982348
YOL054W	0.98405814
YDR162C	0.9413811
YDL004W	0.15650451
YOR147W	0.1197734
YOR162C	0.14145193
YDL154W	0.14171398
YOL089C	0.15124708
YDR018C	0.120455004
YOR279C	0.98246133
YPR040W	0.9737743
YPL006W	0.14660203
YOR022C	0.13550381
YLR057W	0.13034116
YLR047C	0.13292576
YOL105C	0.98348254
YOR009W	0.9834894
YOL128C	0.12303971
YOR154W	0.13650194
YPR020W	0.13716376
YOR216C	0.9826784
YLL055W	0.13512115
YOR138C	0.12834427
YPL144W	0.115206525
YPL246C	0.13811007
YOR221C	0.13945419
YPR009W	0.13791066
YOR100C	0.12760395
YOL060C	0.9835901
YPL007C	0.12346652
YDL214C	0.13509431
YLR376C	0.1343026
YOL056W	0.122008145
YDR171W	0.98436904
YDR032C	0.12845561
YLR154C	0.4869111
YDL146W	0.13743591
YLR052W	0.14668301
YLR097C	0.1172171
YOL117W	0.15400097
YDR384C	0.32366523
YLL003W	0.13100523
YLL061W	0.1533651
YOR130C	0.13397479
YDR066C	0.13164544
YLR099C	0.13120787
YOL076W	0.13172522
YLL060C	0.115749195
YLR128W	0.14398786
YOR032C	0.97563183
YDL018C	0.73038745
YOR084W	0.13903224
YDL046W	0.12645324
YOR110W	0.97820693
YOR308C	0.9813169
YDR169C	0.984787
YLL014W	0.34875184
YOR023C	0.98089886
YDL135C	0.21330048
YOL002C	0.17495528
YDR071C	0.10643295
YOR016C	0.13731596
YOR112W	0.13393387
YLR146C	0.11570588
YDR368W	0.13826917
YOL136C	0.12168643
YOR150W	0.14076494
YDR383C	0.15005222
YDL156W	0.14276278
YPL244C	0.13180938
YLL062C	0.14013015
YMR113W	0.13377506
YDR411C	0.9821274
YMR185W	0.12544258
YPR008W	0.9837391
YIL156W-B	0.08734383
YDR119W-A	0.11754149
YGR271C-A	0.13285857
YLL018C-A	0.45329183
YDR379C-A	0.31201315
YBR058C-A	0.55995333
YLR099W-A	0.1270644
YBL059C-A	0.11612032
YJL062W-A	0.18020013
YDR079C-A	0.14254665
YLR367W	0.1210797
YHR199C-A	0.7443879
YJR005C-A	0.9951514
YDL160C-A	0.15409115
YER074W-A	0.20732066
YOL086W-A	0.15960068
YER048W-A	0.16841379
YBL091C-A	0.12954527
YNL024C-A	0.1289616
YOR319W	0.12719093
YOL062C	0.12906948
YOR107W	0.13493916
YOR160W	0.12965764
YDR051C	0.13229494
YOR222W	0.12816894
YOL088C	0.13412634
YOR324C	0.9750569
YPR066W	0.11813831
YDR014W	0.12467299
YLR065C	0.9812456
YOL101C	0.31650543
YCR020W-B	0.53762734
YMR084W	0.12903756
YOR304C-A	0.950756
YER055C	0.12121954
YDR007W	0.10895389
YML024W	0.1922146
YHL038C	0.1192832
Q0050	0.13150963
Q0055	0.12288275
YOR278W	0.12552239
YIL116W	0.13559166
YKL194C	0.1247673
YJL209W	0.13254619
YNR045W	0.11967323
YIL099W	0.12360098
YDR522C	0.13846493000000001
YMR257C	0.14409524
YCR018C	0.98051697
YDL227C	0.1300036
YNL097C-B	0.33023816
YDR471W	0.7563629
YER039C	0.1371882
YNR073C	0.120501116
YEL070W	0.120501116
YOR393W	0.10637759
YPL281C	0.10637759
YOR393W	0.10637759
YPL281C	0.10637759
YML132W	0.13863905
YBR302C	0.13863905
YDR545W	0.12552576
YLR467W	0.12552576
YOR396W	0.12552576
YCR040W	0.12712522
YCL066W	0.12712522
YCR039C	0.17918423
YCL067C	0.17918423
YCR097W	0.14421129
YDR347W	0.11503245
YPR166C	0.13176043
YDR447C	0.1781707
YDR197W	0.12297374
YCR053W	0.13326402
YDR414C	0.13307127
YNL210W	0.17848289
YIL136W	0.9897095
YGL017W	0.126284
YHR152W	0.94484866
YOR158W	0.116262116
YAL008W	0.1367245
YLR393W	0.12408379
YLR392C	0.13427466
YHR028C	0.12589994
YMR225C	0.14481302
YBR166C	0.13080797
YOR128C	0.12892902
YLR196W	0.13051173
YOR188W	0.9842527
YDR403W	0.119894266
YNL314W	0.9790256
YOR336W	0.11924845
YOR307C	0.15937322
YGL248W	0.11696184
YIL119C	0.94123346
YMR283C	0.12550075
YMR281W	0.12884405
YBR092C	0.1312981
YOR350C	0.12681536
YOR003W	0.1276697
YOL022C	0.11799224
YIR029W	0.13748081
YCR023C	0.15486759
YCR007C	0.27613404
YCR095C	0.1519135
YCR083W	0.12587568
YCL048W	0.12705426
YCL038C	0.14762732
YCL051W	0.9427415
YCL056C	0.18666944
YCL058C	0.25466278
YCR106W	0.123674124
YCR016W	0.9740884
YCR021C	0.976941
YCR071C	0.1257672
YCR082W	0.1309954
YCR076C	0.9831078
YMR152W	0.14198229
YKL003C	0.13313675
YMR271C	0.11062232
YGL142C	0.15111461
YEL052W	0.11919212
YIL154C	0.9845576
YIR027C	0.12200682
YKL167C	0.1266203
YGL089C	0.12764907
YDL197C	0.96440744
YNL316C	0.121251956
YNL315C	0.22155818
YNL268W	0.13646415
YMR064W	0.12647717
YNL204C	0.21089134
YKR092C	0.9896713
YOR017W	0.13350593
YEL045C	0.30688632
YER132C	0.9828397
YER180C	0.12843138
YDL167C	0.9828247
YJL044C	0.12323868
YKL039W	0.16158693
YKL037W	0.16572149
YDR081C	0.1396279
YHL004W	0.1396023
YCR024C-A	0.7778177
YGL015C	0.14475533
YJR095W	0.11804356
YDR085C	0.8268951
YHR157W	0.12843153
YER009W	0.14993244
YPR198W	0.13967848
YBR250W	0.12984633
YBL066C	0.9773312
YKL187C	0.12634237
YKL183W	0.13772713
YKL105C	0.98858774
YBR001C	0.118503004
YDR087C	0.14980689
YBL001C	0.1770785
YMR179W	0.97807735
YKL064W	0.9828693
YKL051W	0.32712507
YKR098C	0.13113482
YKL174C	0.33652037
YKL221W	0.1400165
YKL208W	0.12457476
YKL159C	0.121323414
YKL084W	0.1200912
YKL047W	0.14315926
YKR030W	0.313282
YKR044W	0.14478466
YKR046C	0.17827335
YKR049C	0.13636085
YKR069W	0.13750818
YKR077W	0.85259515
YKR078W	0.14546704
YKR105C	0.16196305
YPL173W	0.1575144
YDR441C	0.13360517
YGR147C	0.25676203
YDR251W	0.9838443
YBL092W	0.12607056
YBR033W	0.13698709
YBR054W	0.9782476
YBR056W	0.12352351
YBR104W	0.12730089
YBR125C	0.14314964
YBR146W	0.1403951
YBR008C	0.16034193
YBR240C	0.13036944
YBR241C	0.1619043
YBR256C	0.11392081
YBR233W	0.13269767
YBR291C	0.11610749
YBR298C	0.1409207
YBR297W	0.13610844
YBL095W	0.12757614
YBL089W	0.18193701
YBL036C	0.12062292
YBR016W	0.9931022
YBR030W	0.12996337
YBR045C	0.91231596
YBR046C	0.11803076
YBR052C	0.12411226
YBR129C	0.12115142
YBR151W	0.10992506
YBR194W	0.9850811
YBR230C	0.16481769
YBR238C	0.12891716
YBR255W	0.98443866
YBR293W	0.14258078
YHR215W	0.1272188
YHR039C	0.11844559
YHR002W	0.12929165
YHR019C	0.13420475
YHR020W	0.12055139
YHR091C	0.118226394
YHL039W	0.118908584
YHL036W	0.13502774
YHL029C	0.15480494
YHL028W	0.98358685
YHL017W	0.15161228
YHL014C	0.12295301
YHL008C	0.97638893
YHR029C	0.12531975
YHR032W	0.15751925
YHR038W	0.1446366
YHR044C	0.13433799
YHR048W	0.16138476
YHR060W	0.49541712
YHR063C	0.11805555
YHR067W	0.12832388
YHR087W	0.8178159
YHR097C	0.9932518
YHR103W	0.982237
YHR110W	0.2595928
YHR121W	0.14319655
YHR122W	0.14832026
YHR136C	0.5742175
YHR150W	0.3358385
YHR151C	0.12993352
YHR156C	0.9818017
YHR159W	0.99254805
YHR182W	0.13321248
YHR185C	0.1509862
YHR189W	0.11882816
YHR198C	0.119643524
YHR199C	0.16083336
YHR202W	0.11864702
YDL045C	0.20908293
YNL003C	0.12351816
YDR079W	0.4613536
YOR266W	0.1794386
YNL270C	0.13506962
YJL174W	0.13361594
YMR138W	0.13781983
YMR124W	0.98840743
YER061C	0.12667084
YAR031W	0.33647442
YML046W	0.13886386
YAL062W	0.13361916
YAL067C	0.15243724
YAL055W	0.12622367
YER007W	0.12817772
YER144C	0.12715688
YER047C	0.98471606
YER130C	0.36585826
YER184C	0.12802547
YER087W	0.12962183
YER098W	0.12479344
YEL064C	0.13872066
YEL059W	0.13211748
YEL007W	0.9803153
YEL001C	0.12903985
YER054C	0.9796457
YER057C	0.13760562
YER060W	0.15177444
YER064C	0.11682126
YER077C	0.137539
YER092W	0.258281
YER134C	0.11319059
YER158C	0.98365307
YER185W	0.16502985
YNL214W	0.2857321
YNL213C	0.6995218
YIL045W	0.9741913
YIL057C	0.12696496
YMR140W	0.9782696
YMR144W	0.98111033
YJL094C	0.13096505
YDR006C	0.98432964
YGR268C	0.9845766
YPL074W	0.9827377
YNR004W	0.12157265
YJR062C	0.10850173
YIL177C	0.12552972
YIL158W	0.6312024
YIL135C	0.98881817
YIL134W	0.11661871
YIL108W	0.12171479
YIL098C	0.154657
YIL093C	0.89366937
YIL073C	0.1329197
YIL052C	0.72660506
YIL044C	0.14441928
YIL041W	0.15504062
YIL039W	0.12973523
