ensembl_gene_id	mean_disorder
YDR462W	0.3070604
YNL252C	0.37087524
YBR268W	0.21508485
YML009C	0.22826374
YCL026C-A	0.2088221
YCR073W-A	0.31909612
YLR058C	0.22481686
YBR286W	0.23626882
YHR047C	0.14780991
YBL038W	0.23275676
YBL037W	0.22740383
YBL033C	0.3727417
YBR006W	0.19320053
YBR014C	0.5611224
YBR024W	0.21267204
YBR066C	0.46949854
YBR132C	0.35134608
YBR145W	0.14928235
YBR150C	0.36924037
YBR176W	0.15847448
YBR186W	0.1731979
YBR192W	0.2110771
YBR199W	0.2974088
YBR276C	0.24390084
YBR299W	0.2609707
YBL107C	0.36720788
YBL106C	0.24508464
YBL104C	0.3053044
YBL102W	0.42288512
YBL090W	0.59681785
YBL082C	0.27524576
YBL067C	0.41499534
YBL046W	0.66987056
YBL042C	0.30626586
YBL031W	0.9304268
YBL025W	0.20332071
YBL020W	0.2776698
YBL006C	0.37588862
YBR022W	0.173288
YBR025C	0.18271208
YBR040W	0.337311
YBR042C	0.31494725
YBR065C	0.29317263
YBR094W	0.20882127
YBR101C	0.27395236
YBR141C	0.2045891
YBR152W	0.89758855
YBR162C	0.3805275
YBR173C	0.6668478
YBR185C	0.19530392
YBR188C	0.7689123
YBR214W	0.4894997
YBR216C	0.2193899
YBR231C	0.8570331
YBR242W	0.21841893
YBR258C	0.6847079
YBR271W	0.20513943
YBR273C	0.6159535
YBR294W	0.27429283
YNL160W	0.22438106
YER099C	0.15661244
YGL158W	0.22484645
YMR217W	0.17579173
YER122C	0.73561215
YPL243W	0.22617109
YHR201C	0.1508133
YHR178W	0.47349182
YHR011W	0.17038204
YHL047C	0.2616992
YHL044W	0.34710357
YHL035C	0.23563634
YHL030W	0.17001367
YHL010C	0.44655815
YHL009C	0.47379127
YHL006C	0.18988267
YHR003C	0.15111086
YHR015W	0.26619065
YHR035W	0.18557295
YHR040W	0.49999905
YHR043C	0.185155
YHR049W	0.22899106
YHR059W	0.19219317
YHR066W	0.5949229
YHR068W	0.1882138
YHR071W	0.39334363
YHR074W	0.1609374
YHR075C	0.29064262
YHR077C	0.3512813
YHR100C	0.14894985
YHR101C	0.30217218
YHR106W	0.26416856
YHR109W	0.15519427
YHR116W	0.7118226
YHR133C	0.31761995
YHR146W	0.8170914
YHR155W	0.1867818
YHR163W	0.19445394
YHR168W	0.35033283
YHR175W	0.41630784
YHR176W	0.17351323
YHR184W	0.55795425
YHR191C	0.49424508
YHR194W	0.2179703
YHR209W	0.1779356
YDR464W	0.8119703
YOR037W	0.15909146
YDR078C	0.23110767
YDR084C	0.4359202
YDR089W	0.35700658
YGR061C	0.2544695
YDL092W	0.43637916
YDR321W	0.15910012
YDL198C	0.16761796
YNR050C	0.14689147
YER096W	0.41278708
YIL142W	0.18106934
YJL014W	0.1969519
YDL143W	0.258189
YDR188W	0.18101266
YLR090W	0.2743826
YML129C	0.55363375
YER001W	0.25376993
YMR280C	0.51273954
YJL207C	0.18147928
YJL198W	0.28702873
YJL192C	0.21270368
YAR027W	0.49437833
YAR028W	0.48715928
YJL102W	0.23515162
YFR023W	0.33708954
YFR030W	0.17181453
YAL063C	0.69786644
YAL061W	0.3097166
YAL059W	0.55983305
YAL046C	0.28609797
YAL031C	0.4986616
YAL028W	0.69736284
YAL027W	0.2616376
YEL069C	0.31734553
YGR156W	0.5999773
YDR536W	0.35263237
YPR186C	0.36106703
YGL189C	0.6170544
YER131W	0.59219646
YEL006W	0.20184179
YER043C	0.15122572
YER045C	0.55891865
YEL065W	0.29214123
YEL057C	0.20335045
YEL030W	0.42147088
YEL029C	0.1459005
YEL020C	0.16117793
YEL005C	0.14863388
YEL004W	0.22357891
YEL003W	0.23690641
YER002W	0.8040413
YER014W	0.20449197
YER024W	0.39778277
YER030W	0.9964367
YER032W	0.86799014
YER035W	0.8861544
YER037W	0.20511378
YER038C	0.3196225
YER042W	0.28029135
YER044C	0.24462488
YER046W	0.15306734
YER050C	0.31512043
YER053C	0.17290728
YER059W	0.65779525
YER063W	0.92736524
YER067W	0.2993866
YER071C	0.26512983
YER078C	0.17763154
YER113C	0.23243186
YER119C	0.25554845
YER124C	0.24508186
YER127W	0.7282215
YER128W	0.56233835
YER140W	0.35233158
YER145C	0.39117357
YER150W	0.25984827
YER183C	0.21250944
YER190W	0.31643945
YNL215W	0.95954573
YNL200C	0.16899969
YNL194C	0.5414981
YIL051C	0.28475755
YMR134W	0.20512705
YMR142C	0.5751674
YGR121C	0.33390927
YJL093C	0.36528075
YNL111C	0.37900272
YDR252W	0.4497098
YPR073C	0.2136891
YPL227C	0.2421361
YOR067C	0.2633676
YJL068C	0.16659799
YJL065C	0.6366703
YJR064W	0.21589866
YIL107C	0.5781232
YIL169C	0.5906849
YIL166C	0.2883418
YIL157C	0.21606417
YIL145C	0.1588862
YIL130W	0.44891945
YIL129C	0.29571277
YIL122W	0.8303958
YIL121W	0.2822986
YIL120W	0.32888806
YIL114C	0.2133001
YIL112W	0.68910944
YIL110W	0.19602662
YIL104C	0.38119963
YIL096C	0.40490305
YIL090W	0.21301614
YIL085C	0.20548259
YIL071C	0.21537372
YIL070C	0.33646753
YIL064W	0.16101821
YIL063C	0.67560536
YIL062C	0.4278634
YIL056W	0.45292816
YIL047C	0.38795978
YIL040W	0.4198
YIL014W	0.21136096
YIL013C	0.2740372
YIL011W	0.56277007
YIL007C	0.2172561
YIR007W	0.24223879
YIR009W	0.35799062
YIR018W	0.6569531
YIR024C	0.34115764
YIR033W	0.5238101
YIR036C	0.22288586
YIR038C	0.18517229
YIR039C	0.17057107
YJL098W	0.5595065
YJL096W	0.24542028
YJL216C	0.22911826
YJL219W	0.29520333
YJL214W	0.31706443
YJL222W	0.24972288
YJL212C	0.3197738
YDR488C	0.42122227
YFL003C	0.19928418
YDR034C	0.41122437
YEL017C-A	0.68753463
YJR036C	0.25812975
YDR182W	0.3942155
YLR388W	0.19832171
YDL061C	0.187766
YJL004C	0.53331673
YLR459W	0.21726918
YOR126C	0.13697417
YGR105W	0.4412772
YNL062C	0.3190841
YDR046C	0.34629074
YPL177C	0.5954777
YMR311C	0.9712204
YPL266W	0.26162
YJR019C	0.35223848
YDR005C	0.53287846
YOL110W	0.3043882
YPL092W	0.33763456
YDL055C	0.14069195
YGR194C	0.18611997
YNL318C	0.27496982
YNL317W	0.34429944
YNL311C	0.2638011
YNL308C	0.85116243
YNL306W	0.18970053
YLR139C	0.24797006
YGR199W	0.36740965
YGR203W	0.2676381
YGR205W	0.20446585
YJL110C	0.7287673
YJL103C	0.40501583
YDL105W	0.5384059
YFL060C	0.13779907
YFL059W	0.2209047
YFL054C	0.61388254
YFL053W	0.3173633
YFL052W	0.19068174
YFL050C	0.6099156
YFL049W	0.36105156
YFL047W	0.22786826
YFL042C	0.6074857
YFL029C	0.18023124
YFL028C	0.159261
YFL021W	0.65942883
YFL017C	0.20421337
YFL013C	0.5370213
YFL011W	0.3014683
YFL010C	0.9112134
YFR005C	0.20278856
YFR007W	0.16932254
YFR008W	0.41304457
YFR013W	0.49183393
YFR029W	0.32608238
YFR038W	0.389098
YFR042W	0.23698737
YFR047C	0.14558013
YFR055W	0.17243238
YLR098C	0.34100348
YJL042W	0.6463693
YJR093C	0.8201297
YPL241C	0.22046773
YMR052W	0.23969167
YPL239W	0.45613837
YMR230W	0.32094893
YGR197C	0.41254026
YJL089W	0.24464868
YJL117W	0.28799
YPL076W	0.3557501
YJR010C-A	0.4321051
YJL121C	0.23455755
YJR132W	0.18377832
YJR127C	0.45345017
YJL186W	0.23743464
YJL179W	0.22349083
YJL171C	0.22330283
YJL122W	0.6038494
YJL083W	0.7817531
YJL082W	0.2899745
YJL059W	0.24876952
YJL057C	0.35117158
YJL045W	0.32237563
YJL038C	0.42645162
YJL037W	0.21475616
YJL008C	0.2763427
YJR013W	0.2339793
YJR014W	0.33471116
YJR024C	0.17018183
YJR041C	0.16501015
YJR065C	0.26309085
YJR067C	0.376905
YJR074W	0.32864577
YJR078W	0.23667744
YJR088C	0.16335648
YJR091C	0.61095923
YJR096W	0.16610138
YJR097W	0.18140501
YJR110W	0.27650002
YJR113C	0.36827806
YJR126C	0.3617263
YJR136C	0.14766023
YJR151C	0.5536222
YJR153W	0.18309258
YJR158W	0.32699588
YMR170C	0.17125551
YOR337W	0.37235594
YDR019C	0.15669893
YNL086W	0.27979854
YGR145W	0.5117326
YGR154C	0.21083412
YGR097W	0.6169456
YGR078C	0.20148951
YDL234C	0.22869939
YOL033W	0.14948045
YPL097W	0.21811615
YNL294C	0.392491
YNL292W	0.5002687
YDL182W	0.21540777
YOR369C	0.36654553
YOR265W	0.6476489
YLR176C	0.47863287
YPR145W	0.19697376
YGR124W	0.2068624
YLR325C	0.21496736
YDR234W	0.19845665
YLR351C	0.18454687
YMR268C	0.2932109
YGR217W	0.360671
YGR224W	0.2913403
YGR232W	0.13378508
YML017W	0.82481575
YGR055W	0.27752432
YNR058W	0.15990448
YNR034W	0.36812773
YDL079C	0.30171645
YDR505C	0.58216125
YNL101W	0.4445586
YNL099C	0.3688569
YNL067W	0.1991574
YOR328W	0.32879263
YOR035C	0.19490486
YML025C	0.46047932
YOR339C	0.1401939
YDL093W	0.25212938
YGL128C	0.20697795
YDR111C	0.25502318
YLR089C	0.2915181
YLR457C	0.8103105
YNR074C	0.1456574
YGL257C	0.16042662
YGL247W	0.46637315
YGL243W	0.16812545
YGL236C	0.18466114
YGL231C	0.3959188
YGL228W	0.3978061
YGL222C	0.9431079
YGL197W	0.5550984
YGL184C	0.23821002
YGL183C	0.21229944
YGL164C	0.44784504
YGL161C	0.46714902
YGL157W	0.16575466
YGL139W	0.41470656
YGL136C	0.1800143
YGL134W	0.45294437
YGL133W	0.513604
YGL125W	0.17880246
YGL111W	0.26180652
YGL085W	0.19653516
YGL079W	0.53887236
YGL063W	0.15153384
YGL060W	0.24466668
YGL053W	0.45856363
YGL050W	0.30549398
YGL045W	0.47005072
YGL036W	0.37456504
YGL033W	0.23178518
YGL029W	0.97667366
YGL028C	0.46881762
YGL002W	0.26742205
YGR012W	0.1704391
YGR023W	0.7073425
YGR033C	0.35694245
YGR034W	0.40096015
YGR041W	0.772507
YGR043C	0.29354933
YGR052W	0.17680678
YGR054W	0.39308774
YGR057C	0.16201723
YGR062C	0.1762675
YGR068C	0.40374714
YGR071C	0.22955759
YGR100W	0.29120034
YGR102C	0.32081482
YGR125W	0.31207094
YGR134W	0.3296313
YGR138C	0.47625634
YGR173W	0.29061657
YGR216C	0.22242987
YGR244C	0.3345181
YGR245C	0.5374765
YGR257C	0.21212527
YGR260W	0.32268536
YGR276C	0.2857108
YGR277C	0.23870024
YGR278W	0.3428402
YGR284C	0.358653
YGR292W	0.2643987
YPL265W	0.36608508
YNR055C	0.31156504
YPR138C	0.31472978
YMR270C	0.28681386
YPL010W	0.23515856
YNR019W	0.4597844
YNR072W	0.338322
YNR009W	0.57108676
YNR027W	0.1396651
YNR036C	0.6964798
YNR070W	0.24405394
YNL339C	0.3014104
YNL334C	0.13676588
YNL333W	0.22043318
YNL286W	0.44615924
YNL281W	0.21350756
YNL278W	0.6571417
YNL255C	0.2433711
YNL253W	0.26274556
YNL247W	0.2808614
YNL233W	0.8030987
YNL230C	0.6537765
YNL227C	0.57282037
YNL185C	0.35272568
YNL177C	0.3224053
YNL168C	0.2221471
YNL149C	0.8239734
YNL128W	0.18410055
YNL122C	0.313949
YNL092W	0.16790943
YNL081C	0.20182624
YNL080C	0.5060072
YNL063W	0.16441736
YNL059C	0.5079321
YNL049C	0.25743452
YNL029C	0.20044222
YNL023C	0.254585
YNL009W	0.22795065
YMR169C	0.17578137
YML070W	0.17626211
YML126C	0.21417771
YOR323C	0.17951839
YLR059C	0.3396659
YFL034C-A	0.3866338
YJR135W-A	0.19248436
YAR035W	0.27431792
YOL077W-A	0.25288972
YDR276C	0.4467276
YHR079C-A	0.41303417
YER007C-A	0.18641922
YGR075C	0.34888655
YGL129C	0.2304045
YAL043C	0.32677114
YKL106W	0.17490011
YML104C	0.2878062
YBR111C	0.17904101
YKL001C	0.19915032
YEL053C	0.17867167
YKR006C	0.455954
YKR010C	0.7145869
YOR358W	0.6860827
YOR148C	0.62344545
YMR240C	0.6373424
YPL030W	0.24641389
YLR329W	0.14014657
YBR191W	0.34610248
YPL064C	0.5137296
YPL060W	0.17071754
YPL055C	0.80688286
YPL083C	0.4132603
YPL070W	0.5168138
YPL103C	0.19803505
YPL095C	0.23132333
YPL125W	0.16325358
YPL112C	0.3159453
YPL110C	0.2948528
YLR141W	0.48343214
YPL137C	0.5651258
YPL134C	0.1514967
YPL032C	0.633564
YMR099C	0.22903283
YMR101C	0.22157115
YMR171C	0.5868899
YMR176W	0.21138996
YMR180C	0.3263519
YMR188C	0.32513756
YMR277W	0.4664717
YDR458C	0.5781307
YDR459C	0.33740982
YDR466W	0.53057164
YDR469W	0.7902515
YDR470C	0.3623277
YDR473C	0.6108756
YDR479C	0.56651366
YDR482C	0.98307294
YDR493W	0.5262495
YDR494W	0.5612987
YDR003W	0.8912153
YMR274C	0.22054426
YMR298W	0.38312033
YMR219W	0.8955704
YMR204C	0.41391426
YML034W	0.63890606
YML023C	0.18275836
YML117W	0.58320385
YML114C	0.5824301
YDR147W	0.26479167
YDR160W	0.33719596
YDR163W	0.95942175
YDR235W	0.17738746
YDR240C	0.42102206
YMR154C	0.15937257
YMR163C	0.23658235
YMR166C	0.39735368
YDR100W	0.41553593
YDR139C	0.21331418
YDR259C	0.8245974
YDR014W-A	0.780003
YDR202C	0.18845093
YDR179C	0.18220837
YDR183W	0.46183658
YDR185C	0.14968655
YDR412W	0.80351055
YDR421W	0.40476274
YDR428C	0.2027496
YDR435C	0.16105917
YDR451C	0.6182357
YDR393W	0.5435147
YOR149C	0.19730027
YDR406W	0.33763534
YDR407C	0.24310677
YMR044W	0.6091739
YMR086W	0.985853
YMR087W	0.1448764
YMR014W	0.63639563
YMR025W	0.15505028
YDR520C	0.34555104
YDR524C	0.41487026
YDR534C	0.84106433
YMR114C	0.5400357
YML081W	0.36797255
YDR106W	0.17281035
YDR107C	0.26820263
YML071C	0.47154275
YML066C	0.31945035
YMR059W	0.2984057
YML048W	0.2683474
YML043C	0.4310409
YMR234W	0.40796977
YMR069W	0.1748671
YIR028W	0.24945387
YMR322C	0.16619633
YDR223W	0.6655735
YDR229W	0.63335466
YDR231C	0.54812044
YMR299C	0.14741674
YMR306W	0.26100707
YML055W	0.30095088
YMR233W	0.49464828
YMR029C	0.42234278
YMR030W	0.60462266
YMR031C	0.83932465
YMR034C	0.25287694
YDR333C	0.4042897
YDR336W	0.15776728
YDR341C	0.20750536
YDR348C	0.98111445
YDR288W	0.35310778
YDR289C	0.5539444
YDR273W	0.70603764
YDR279W	0.3441994
YMR232W	0.23038594
YLR199C	0.19479176
YLR209C	0.2555304
YLR213C	0.2217488
YLR285W	0.23590839
YLR290C	0.20639537
YLR359W	0.23225336
YLR361C	0.21106485
YLR364W	0.15356469
YLR221C	0.63192886
YLR224W	0.24550742
YLR237W	0.31309947
YLR238W	0.5190385
YLR239C	0.24588789
YLR408C	0.17935055
YPR100W	0.17739464
YPR101W	0.384006
YPR106W	0.2522395
YPR108W	0.22262058
YPR109W	0.5084432
YLR345W	0.2925003
YLR266C	0.1906016
YLR315W	0.15372998
YLR324W	0.60124797
YLR454W	0.19734278
YLR445W	0.40940115
YLR453C	0.19082744
YLR164W	0.32288927
YLR165C	0.1857119
YLR166C	0.2357155
YLR187W	0.6563649
YDR349C	0.30986127
YDR357C	0.2747431
YDR358W	0.47043102999999997
YDR361C	0.41179386
YDR371W	0.22517948
YDR377W	0.30134994
YDR379W	0.655861
YLR425W	0.38101095
YLR426W	0.18986446
YLR427W	0.5035646
YPR156C	0.47318447
YPR128C	0.20607808
YPR143W	0.70413893
YPR152C	0.49451232
YLR241W	0.30238566
YLR253W	0.16751564
YLR254C	0.5310052
YPR180W	0.239408
YDR301W	0.2547943
YDR315C	0.15737158
YDR316W	0.34342697
YLR435W	0.4823244
YDR322W	0.19010994
YDR330W	0.58975136
YDR332W	0.14783826
YLR307W	0.15092093
YLR387C	0.6448626
YPR079W	0.5178304
YPR082C	0.14341474
YPR093C	0.20133813
YPR094W	0.18591426
YLR414C	0.25760967
YDL063C	0.21670204
YDL085W	0.25228834
YDL112W	0.15780121
YDL119C	0.16742234
YDL121C	0.7050603
YDL213C	0.84431654
YDL238C	0.2441991
YLL007C	0.22823165
YLL034C	0.41190183
YLR010C	0.17661904
YLR019W	0.5618534
YLR021W	0.24834527
YLR033W	0.3699268
YLR035C	0.37091044
YLR070C	0.18099834
YLR073C	0.27503985
YOL017W	0.44664454
YOL026C	0.33537263
YOL031C	0.2619074
YOL048C	0.30952093
YOL073C	0.50683707
YOL080C	0.45849368
YOL130W	0.60893774
YOL132W	0.28661597
YOL144W	0.55524033
YOL157C	0.34421912
YOL158C	0.25075367
YOR011W	0.25560766
YOR060C	0.17001355
YOR066W	0.8793268
YOR071C	0.28570408
YOR189W	0.95707893
YOR192C	0.3036562
YOR193W	0.32977408
YOR205C	0.2021236
YOR247W	0.2926543
YOR262W	0.31663537
YOR267C	0.63728356
YOR286W	0.28129742
YOR293W	0.32230753
YOR306C	0.35500687
YOR353C	0.4778002
YOR356W	0.18537343
YOR367W	0.41787103
YOR378W	0.23199517
YOR382W	0.7435848
YOR384W	0.20727693
YOR388C	0.2404551
YOR390W	0.288373
YOR391C	0.16781731
YPL189W	0.27294087
YPL191C	0.30689913
YPL196W	0.43952283
YPL208W	0.16916415
YPL213W	0.37819496
YPL219W	0.5828513
YPL260W	0.42316097
YPL267W	0.5363855
YPL279C	0.28384125
YPR204W	0.39581716
YOR091W	0.61819357
YOR002W	0.25187293
YPR056W	0.2613032
YDL021W	0.32051414
YOR034C	0.25224885
YOR223W	0.5684725
YOL129W	0.2729688
YDR056C	0.4582844
YPR029C	0.17889959
YOR271C	0.23377925
YPR006C	0.2090288
YDR515W	0.6572345
YLR051C	0.8138798
YPR045C	0.50406766
YOR226C	0.19318774
YDL089W	0.47813427
YOR079C	0.25064605
YDL036C	0.32006922
YLR095C	0.47737753
YPR069C	0.15583558
YLR034C	0.23407789
YPL164C	0.1562448
YDR020C	0.21564218
YDR263C	0.23211925
YLR107W	0.16554697
YOR320C	0.17167406
YLR115W	0.32312196
YOR166C	0.37179914
YLR102C	0.4185898
YDL131W	0.22230309
YOR164C	0.17039834
YPL230W	0.88498205
YLR066W	0.15275164
YPL233W	0.5461881
YPL150W	0.59935874
YDR312W	0.59091425
YDR063W	0.3181534
YOL054W	0.7029225
YDR162C	0.7342956
YDL004W	0.17863624
YOR147W	0.1924738
YOR162C	0.3701776
YDL154W	0.1830165
YOL089C	0.33333004
YDR018C	0.26360705
YOR279C	0.74092674
YPR040W	0.40442967
YPL006W	0.24549393
YOR022C	0.4173016
YLR057W	0.31977108
YLR047C	0.30951083
YOL105C	0.766566
YOR009W	0.6244353
YOL128C	0.18091622
YOR154W	0.40904516
YPR020W	0.14707953000000001
YOR216C	0.70435536
YLL055W	0.21503533
YOR138C	0.4032369
YPL144W	0.14786774
YPL246C	0.27762038
YOR221C	0.18332571
YPR009W	0.24750447
YOR100C	0.21661697
YOL060C	0.5385933
YPL007C	0.14481914
YDL214C	0.3297024
YLR376C	0.15498996
YOL056W	0.36638552
YDR171W	0.7862148
YDR032C	0.29020426
YLR154C	0.5046635
YDL146W	0.3568834
YLR052W	0.43323815
YLR097C	0.1973371
YOL117W	0.2677198
YDR384C	0.38071075
YLL003W	0.33509997
YLL061W	0.23813646
YOR130C	0.15504701
YDR066C	0.12956479
YLR099C	0.18603362
YOL076W	0.15412232
YLL060C	0.1913587
YLR128W	0.18976891
YOR032C	0.60223436
YDL018C	0.48442096
YOR084W	0.23756759
YDL046W	0.24107307
YOR110W	0.43128118
YOR308C	0.9484246
YDR169C	0.8289476
YLL014W	0.46956953
YOR023C	0.68605584
YDL135C	0.32599655
YOL002C	0.2692307
YDR071C	0.16011192
YOR016C	0.19803937
YOR112W	0.35460907
YLR146C	0.16843176
YDR368W	0.15643273
YOL136C	0.18123494
YOR150W	0.26362202
YDR383C	0.34142455
YDL156W	0.3487877
YPL244C	0.25671977
YLL062C	0.20734325
YMR113W	0.15626974
YDR411C	0.5073857
YMR185W	0.19864492
YPR008W	0.8622829
YIL156W-B	0.16077055
YDR119W-A	0.24232626
YGR271C-A	0.40476665
YLL018C-A	0.58203334
YDR379C-A	0.28585252
YBR058C-A	0.6784544
YLR099W-A	0.41190097
YBL059C-A	0.34421667
YJL062W-A	0.35890347
YDR079C-A	0.21704589
YLR367W	0.16201568
YHR199C-A	0.6791421
YJR005C-A	0.9856451
YDL160C-A	0.21762002
YER074W-A	0.4511721
YOL086W-A	0.26358804
YER048W-A	0.2168278
YBL091C-A	0.28070268
YNL024C-A	0.19694929
YOR319W	0.18889873
YOL062C	0.21740825
YOR107W	0.51449287
YOR160W	0.15496299
YDR051C	0.3031024
YOR222W	0.15568906
YOL088C	0.20123918
YOR324C	0.6770096
YPR066W	0.15004048
YDR014W	0.4146573
YLR065C	0.5850269
YOL101C	0.44024986
YCR020W-B	0.47359598
YMR084W	0.16694467
YOR304C-A	0.90067333
YER055C	0.13549723
YDR007W	0.2344924
YML024W	0.36276218
YHL038C	0.16185784
Q0050	0.3374377
Q0055	0.20111029
YOR278W	0.22155027
YIL116W	0.21888584
YKL194C	0.17823824
YJL209W	0.14660579
YNR045W	0.26476014
YIL099W	0.16977072000000001
YDR522C	0.30620754
YMR257C	0.16839747
YCR018C	0.7125474
YDL227C	0.20190613
YNL097C-B	0.2521382
YDR471W	0.55865645
YER039C	0.22301424
YNR073C	0.1866048
YEL070W	0.1866048
YOR393W	0.23555665
YPL281C	0.23555665
YOR393W	0.23555665
YPL281C	0.23555665
YML132W	0.32857034
YBR302C	0.32857034
YDR545W	0.30228066
YLR467W	0.30228066
YOR396W	0.30228066
YCR040W	0.17192377
YCL066W	0.17192377
YCR039C	0.26913026
YCL067C	0.26913026
YCR097W	0.23888083
YDR347W	0.2980532
YPR166C	0.14390682
YDR447C	0.38468242
YDR197W	0.16955812
YCR053W	0.20107259
YDR414C	0.28673178
YNL210W	0.25630793
YIL136W	0.8609956
YGL017W	0.17391834
YHR152W	0.58072543
YOR158W	0.34066585
YAL008W	0.30813983
YLR393W	0.24346574
YLR392C	0.3300286
YHR028C	0.19480486
YMR225C	0.32232326
YBR166C	0.1645565
YOR128C	0.16892718
YLR196W	0.4704425
YOR188W	0.69444525
YDR403W	0.16744335
YNL314W	0.59689975
YOR336W	0.17797491
YOR307C	0.28545234
YGL248W	0.17561634
YIL119C	0.5832917
YMR283C	0.17070115
YMR281W	0.20061474
YBR092C	0.15690613
YOR350C	0.19106147
YOR003W	0.31905243
YOL022C	0.33165404
YIR029W	0.2513432
YCR023C	0.37598673
YCR007C	0.34262386
YCR095C	0.27707076
YCR083W	0.13512543
YCL048W	0.20651254
YCL038C	0.26180518
YCL051W	0.8248507
YCL056C	0.3217366
YCL058C	0.25750557
YCR106W	0.19589414
YCR016W	0.6705244
YCR021C	0.4603068
YCR071C	0.16221783
YCR082W	0.17079969
YCR076C	0.67317355
YMR152W	0.18575017
YKL003C	0.1390585
YMR271C	0.19321942
YGL142C	0.19142717
YEL052W	0.21254852
YIL154C	0.5335616
YIR027C	0.2248221
YKL167C	0.18176958
YGL089C	0.22338541
YDL197C	0.5338532
YNL316C	0.13987908
YNL315C	0.36159292
YNL268W	0.35679513
YMR064W	0.15240291
YNL204C	0.35841787
YKR092C	0.882658
YOR017W	0.41090652
YEL045C	0.5092362
YER132C	0.61163604
YER180C	0.34318057
YDL167C	0.5555662
YJL044C	0.2784343
YKL039W	0.32377857
YKL037W	0.2256151
YDR081C	0.42762512
YHL004W	0.4147569
YCR024C-A	0.71361
YGL015C	0.3276232
YJR095W	0.20359264
YDR085C	0.5687112
YHR157W	0.1812707
YER009W	0.18279035
YPR198W	0.24482988
YBR250W	0.19565208
YBL066C	0.60750026
YKL187C	0.3231746
YKL183W	0.4245959
YKL105C	0.8980946
YBR001C	0.30612934
YDR087C	0.41838786
YBL001C	0.35038236
YMR179W	0.64087105
YKL064W	0.66679376
YKL051W	0.34242436
YKR098C	0.37433526
YKL174C	0.35927474
YKL221W	0.27671906
YKL208W	0.17476384
YKL159C	0.53673255
YKL084W	0.17852083
YKL047W	0.21559994
YKR030W	0.41141927
YKR044W	0.34666905
YKR046C	0.50325245
YKR049C	0.15587117
YKR069W	0.25383785
YKR077W	0.77206326
YKR078W	0.2925435
YKR105C	0.2705581
YPL173W	0.47224936
YDR441C	0.14645194
YGR147C	0.47484726
YDR251W	0.5943419
YBL092W	0.4665904
YBR033W	0.41211495
YBR054W	0.44537592
YBR056W	0.23501585
YBR104W	0.26354015
YBR125C	0.26864278
YBR146W	0.27017823
YBR008C	0.36248165
YBR240C	0.2777692
YBR241C	0.3246279
YBR256C	0.16913694
YBR233W	0.30738935
YBR291C	0.17359574
YBR298C	0.37854746
YBR297W	0.17755058
YBL095W	0.21454176
YBL089W	0.28720048
YBL036C	0.20597027
YBR016W	0.9293119
YBR030W	0.25390893
YBR045C	0.58065
YBR046C	0.15373428
YBR052C	0.16394646
YBR129C	0.40943733
YBR151W	0.18151495
YBR194W	0.8863358
YBR230C	0.39592233
YBR238C	0.42396408
YBR255W	0.6963943
YBR293W	0.19705026
YHR215W	0.15286157
YHR039C	0.2022497
YHR002W	0.23075415
YHR019C	0.23734187
YHR020W	0.29460704
YHR091C	0.15496573
YHL039W	0.1566816
YHL036W	0.26336008
YHL029C	0.35177287
YHL028W	0.70235336
YHL017W	0.35111925
YHL014C	0.15475042
YHL008C	0.5990042
YHR029C	0.14945763
YHR032W	0.39495242
YHR038W	0.2444491
YHR044C	0.16123134
YHR048W	0.2660218
YHR060W	0.54307127
YHR063C	0.16584498
YHR067W	0.13424177
YHR087W	0.60339
YHR097C	0.93938977
YHR103W	0.54964477
YHR110W	0.3909974
YHR121W	0.20384693
YHR122W	0.41996863
YHR136C	0.72532064
YHR150W	0.4395499
YHR151C	0.25211704
YHR156C	0.5690968
YHR159W	0.9557993
YHR182W	0.29349774
YHR185C	0.3636903
YHR189W	0.24639812
YHR198C	0.20566435
YHR199C	0.23056978
YHR202W	0.23425095
YDL045C	0.23954265
YNL003C	0.14885432
YDR079W	0.44218892
YOR266W	0.28314498
YNL270C	0.33600813
YJL174W	0.47812834
YMR138W	0.1564167
YMR124W	0.9166808
YER061C	0.18236211
YAR031W	0.41328278
YML046W	0.1890421
YAL062W	0.20112687
YAL067C	0.29721367
YAL055W	0.32703343
YER007W	0.1742316
YER144C	0.31079775
YER047C	0.67082334
YER130C	0.45662996
YER184C	0.17411554
YER087W	0.17450005
YER098W	0.5314633
YEL064C	0.2974745
YEL059W	0.21377109
YEL007W	0.7154649
YEL001C	0.25862113
YER054C	0.65122205
YER057C	0.1542063
YER060W	0.26910925
YER064C	0.47386184
YER077C	0.17951788
YER092W	0.4102479
YER134C	0.1343446
YER158C	0.7973509
YER185W	0.3006023
YNL214W	0.3814488
YNL213C	0.60669065
YIL045W	0.5705008
YIL057C	0.32002926
YMR140W	0.65774727
YMR144W	0.6139682
YJL094C	0.24668351
YDR006C	0.4701026
YGR268C	0.6180552
YPL074W	0.5211785
YNR004W	0.13871653
YJR062C	0.26374686
YIL177C	0.35464078
YIL158W	0.59627503
YIL135C	0.91188765
YIL134W	0.17529257
YIL108W	0.23943911
YIL098C	0.3226848
YIL093C	0.56179774
YIL073C	0.15647037
YIL052C	0.5332739
YIL044C	0.55528647
YIL041W	0.3715561
YIL039W	0.27822867
YIL023C	0.28092554
YIL020C	0.17097118
YIL019W	0.9171634
YIR001C	0.7550417
