uniprot	mode
Q04347	0.97719234
Q04368	0.13076845
Q04411	0.16243285
Q04412	0.15727161
Q04433	0.9756778
Q04471	0.9759214
Q04545	0.14838146
Q04549	0.12532574
Q04562	0.3180861
Q04632	0.11187029
Q04658	0.14698525
Q04675	0.22473547
Q04697	0.15764755
Q04712	0.1485336
Q04740	0.12682998
Q04751	0.13755667
Q04895	0.15589766
Q04902	0.16449156
Q04930	0.9662025
Q04934	0.9771293
Q04935	0.15047044
Q04949	0.12768342
Q04952	0.14597112
Q04969	0.20646963
Q05024	0.17064688
Q05040	0.14247668
Q05043	0.9668571
Q05050	0.9760139
Q05131	0.15414912
Q05468	0.16145405
Q05473	0.13369937
Q05506	0.12938918
Q05518	0.9972123
Q05541	0.22362587
Q05543	0.97710705
Q05610	0.9730266
Q05635	0.111078754
Q05670	0.1117579
Q05778	0.12877616
Q05788	0.13582054
Q05790	0.15336144
Q05809	0.6197059
Q05874	0.11757573
Q05892	0.17797032
Q05911	0.13187253
Q05924	0.13694376
Q05926	0.13505688
Q05942	0.9727039
Q05947	0.14147443
Q05998	0.123315975
Q06001	0.11791034
Q06005	0.14547575
Q06071	0.10921249
Q06090	0.1460184
Q06091	0.13263705
Q06098	0.11282441
Q06103	0.117324375
Q06104	0.75301623
Q06137	0.1419951
Q06149	0.14916879
Q06162	0.11520544
Q06169	0.9743399
Q06179	0.1221317
Q06201	0.13047954
Q06208	0.14555234
Q06236	0.1513332
Q06244	0.12567802
Q06245	0.12090622
Q06315	0.97601795
Q06325	0.114872396
Q06333	0.1130588
Q06336	0.15166748
Q06338	0.12195732
Q06350	0.115701854
Q06405	0.22558291
Q06407	0.9752083
Q06412	0.1530668
Q06417	0.1310202
Q06436	0.97695696
Q06451	0.9737532
Q06497	0.12282511
Q06511	0.9792207
Q06525	0.1156274
Q06538	0.14552614
Q06567	0.13737465
Q06568	0.37920707
Q06624	0.13768822
Q06632	0.14708897
Q06667	0.1452129
Q06668	0.11502014
Q06672	0.9580706
Q06678	0.13239262
Q06682	0.9760448
Q06683	0.1332534
Q06702	0.13312918
Q06709	0.96718067
Q06815	0.14496242
Q06819	0.11622177
Q06834	0.10987578
Q06835	0.12033664
Q06891	0.116156586
Q06991	0.1608698
Q07395	0.14335316
Q07500	0.14084683
Q07527	0.12622416
Q07534	0.11352762
Q07541	0.7464011
Q07623	0.98219067
Q07729	0.10617274
Q07799	0.14606236
Q07844	0.11716008
Q07921	0.11931589
Q07949	0.9772066
Q07951	0.11825563
Q07979	0.15275882
Q07980	0.13807657
Q07993	0.13734208
Q08003	0.20183182
Q08119	0.15207806
Q08176	0.23113549
Q08199	0.13849318
Q08219	0.14658801
Q08232	0.97223175
Q08237	0.96388197
Q08269	0.9758588
Q08271	0.14293024
Q08287	0.9770235
Q08295	0.13728148
Q08299	0.16424672
Q08409	0.15391397
Q08457	0.120420486
Q08471	0.9842919
Q08485	0.15857975
Q08561	0.9882528
Q08579	0.1252741
Q08580	0.14207011
Q08622	0.14002037
Q08673	0.19843125
Q08726	0.16063184
Q08732	0.977231
Q08742	0.14111403
Q08745	0.22864829
Q08777	0.14588039
Q08817	0.15107691
Q08822	0.12192682
Q08873	0.11698111
Q08902	0.18403628
Q08906	0.96224284
Q08908	0.15487884
Q08911	0.14669073
Q08913	0.1582106
Q08914	0.15190436
Q08929	0.15672956
Q08930	0.13907738
Q08952	0.10438429
Q08961	0.13241065
Q08963	0.16176705
Q08966	0.9091274
Q08977	0.24317707
Q08981	0.7850205
Q08991	0.15854037
Q08995	0.15011932
Q12000	0.9741151
Q12001	0.16159955
Q12004	0.13995343
Q12008	0.11048508
Q12013	0.14189231
Q12015	0.96746683
Q12016	0.19682828
Q12025	0.11665422
Q12028	0.141424
Q12029	0.13757788
Q12031	0.11721173
Q12034	0.97538996
Q12035	0.89296067
Q12049	0.9711814
Q12056	0.124622256
Q12066	0.20510693
Q12067	0.14510033
Q12069	0.15574011
Q12072	0.11228867
Q12074	0.12914197
Q12078	0.17651585
Q12083	0.13652524
Q12084	0.1418603
Q12086	0.12875997
Q12090	0.13656704
Q12096	0.14329009
Q12102	0.11090274
Q12104	0.18024547
Q12107	0.12086697
Q12122	0.12189352
Q12125	0.14084746
Q12132	0.9837353
Q12133	0.13027513
Q12143	0.5457576
Q12152	0.9661802
Q12153	0.9749526
Q12156	0.11465208
Q12161	0.976418
Q12163	0.93605375
Q12165	0.16271043
Q12171	0.11493631
Q12172	0.11951197
Q12175	0.13470781
Q12180	0.14357623
Q12185	0.13953775
Q12192	0.97513574
Q12199	0.16000885
Q12200	0.1398085
Q12204	0.11337097
Q12205	0.15237215
Q12209	0.15509914
Q12215	0.9760097
Q12218	0.9760034
Q12222	0.11914292
Q12232	0.113903314
Q12233	0.13150603
Q12234	0.97506964
Q12235	0.1594273
Q12242	0.15085602
Q12245	0.11352833
Q12270	0.1535928
Q12283	0.14461504
Q12286	0.13324843
Q12289	0.11036727
Q12296	0.97600377
Q12308	0.13027084
Q12310	0.15389858
Q12318	0.14070457
Q12326	0.12910639
Q12329	0.97681636
Q12335	0.13980067
Q12338	0.5084689
Q12342	0.16003296
Q12345	0.12596636
Q12347	0.13416183
Q12348	0.14635104
Q12359	0.30452353
Q12369	0.15392756
Q12372	0.15842126
Q12375	0.13731349
Q12378	0.13061315
Q12385	0.12714516
Q12387	0.13461629
Q12390	0.12750773
Q12395	0.13856333
Q12398	0.968209
Q12403	0.7368233
Q12405	0.14467072
Q12408	0.11223045
Q12415	0.116229
Q12420	0.9755343
Q12427	0.97729933
Q12431	0.34266955
Q12433	0.97349
Q12434	0.23362243
Q12442	0.157145
Q12447	0.11339706
Q12450	0.14153838
Q12453	0.11137818
Q12455	0.1287496
Q12458	0.14209193
Q12471	0.13726163
Q12487	0.13696775
Q12493	0.1434214
Q12510	0.12039809
Q12520	0.15091199
Q12525	0.14389092
Q12676	0.13617903
Q12743	0.97472346
Q12751	0.118820295
Q12753	0.9771767
Q2V2P4	0.08966322
Q2V2P9	0.12122211
Q3E705	0.111086205
Q3E731	0.44773132
Q3E785	0.3797813
Q3E790	0.5723659
Q3E798	0.13349372
Q3E7A4	0.12249845
Q3E7B2	0.17513636
Q3E7C1	0.12919796
Q3E7Y3	0.11820453
Q3E7Y6	0.65429956
Q3E827	0.9961833
Q3E829	0.24158901
Q3E834	0.20229171
Q3E835	0.15485337
Q6Q560	0.17189685
Q6Q595	0.11137819
Q8TGJ3	0.13229024
Q99181	0.1229022
Q99186	0.11142022
Q99188	0.11268958
Q99189	0.13757625
Q99288	0.14762884
Q99297	0.124824494
Q99316	0.12995361
Q99332	0.96761334
Q99344	0.13619295
Q99359	0.14733057
Q99382	0.9738457
Q99393	0.33794558
Q9URQ5	0.55605567
A2P2R3	0.13176283
O14468	0.9558778
O74302	0.9764682
P00498	0.12006451
P00912	0.12297221
P02407	0.19743243
P03874	0.11584135
P03875	0.15447631
P03876	0.14337084
P06174	0.14351687
P07172	0.13028
P07236	0.11826138
P07252	0.1394439
P07390	0.13996364
P08019	0.12651578
P08459	0.11689621
P08468	0.13800444
P09007	0.9732524
P09932	0.12661877
P0C271	0.23881271
P0C2H7	0.80429316
P0C2I4	0.9760649
P0C2I8	0.97545254
P0C2J4	0.9758066
P0CE11	0.1501185
P0CX09	0.13727534
P0CX10	0.11277346
P0CX11	0.11277346
P0CX13	0.36248714
P0CX22	0.1485301
P0CX24	0.22659382
P0CX57	0.9764682
P0CX58	0.9764682
P0CX59	0.97649646
P0CX60	0.97649646
P0CX61	0.97581625
P0CX62	0.97581625
P0CX65	0.9764682
P0CX66	0.9764682
P0CX67	0.9764682
P0CX68	0.9764682
P0CX69	0.9764682
P0CX70	0.97545254
P0CX71	0.97545254
P0CX72	0.97545254
P0CX73	0.97545254
P0CX74	0.97545254
P0CX75	0.97545254
P0CX76	0.97545254
P0CY07	0.123957604
P0CY09	0.16563234
P0CY11	0.14693597
P10662	0.1324315
P10663	0.122687675
P14127	0.17227012
P14905	0.11972215
P16120	0.128073
P16151	0.15340355
P16523	0.1623162
P16547	0.98588336
P16639	0.12967506
P17123	0.9649972
P17558	0.12213709
P18411	0.15594196
P18496	0.11941216
P18634	0.15600348
P18962	0.14538029
P19956	0.1575714
P20049	0.116260916
P21264	0.12432414
P21304	0.1531876
P21339	0.9766655
P21623	0.13711369
P21705	0.9716698
P22023	0.13764378
P22215	0.1530751
P22434	0.12729889
P23250	0.91941464
P23796	0.12238203
P23797	0.123868406
P24031	0.12963945
P24720	0.12247231
P25036	0.2204617
P25040	0.13903409
P25335	0.1417838
P25351	0.14734599
P25354	0.25703615
P25366	0.14553317
P25372	0.13187383
P25380	0.109283805
P25383	0.9758948
P25568	0.14078197
P25579	0.92141855
P25584	0.16982791
P25585	0.30220693
P25611	0.1505141
P25617	0.9663662
P25619	0.15365854
P25642	0.14013286
P25649	0.12703873
P25659	0.9756217
P28625	0.14625238
P28778	0.142145
P30402	0.1221142
P30777	0.15657195
P32317	0.13643917
P32351	0.9770088
P32375	0.13896665
P32388	0.12932952
P32435	0.0984983
P32448	0.95719576
P32452	0.12726068
P32453	0.20115216
P32487	0.15884475
P32493	0.12888473
P32572	0.19351816
P32583	0.98451626
P32606	0.111405805
P32616	0.31242734
P32634	0.9752823
P32645	0.14724824
P32770	0.115080595
P32806	0.14264254
P32857	0.16936912
P32858	0.16998792
P32896	0.117002666
P32902	0.15997186
P32903	0.76974154
P33199	0.13036394
P33303	0.13372141
P33304	0.84827375
P33323	0.12521759
P33331	0.12920111
P33335	0.16031447
P33757	0.14718394
P34228	0.9698181
P34231	0.14907484
P34234	0.115540884
P34250	0.9830549
P35172	0.14153336
P35178	0.16971427
P35195	0.18123439
P35209	0.9707235
P35724	0.97505504
P35735	0.32189694
P36026	0.15259565
P36029	0.19381425
P36032	0.16121805
P36038	0.12048134
P36054	0.14325881
P36078	0.12946823
P36090	0.13727434
P36125	0.29214287
P36137	0.123290285
P36139	0.2123934
P36141	0.13962851
P36150	0.11559063
P36157	0.857599
P36158	0.13787901
P36172	0.15508418
P36534	0.15067968
P36973	0.1420842
P37267	0.956382
P37293	0.24915984
P37304	0.9762642
P38061	0.13308662
P38073	0.12921533
P38079	0.9706788
P38081	0.10797055
P38087	0.10853925
P38089	0.13704792
P38120	0.15746626
P38124	0.1532478
P38141	0.1493777
P38142	0.15464592
P38145	0.11641349
P38151	0.110278144
P38152	0.12811299
P38156	0.13334233
P38157	0.1311563
P38172	0.12363929
P38176	0.14663652
P38197	0.13287722
P38216	0.98964465
P38222	0.15127054
P38229	0.9196563
P38230	0.1306308
P38234	0.12621579
P38271	0.098595016
P38281	0.122212574
P38305	0.9803227
P38325	0.1577045
P38330	0.15172334
P38335	0.9770544
P38343	0.17033646
P38358	0.13823792
P38693	0.12945417
P38694	0.13293773
P38702	0.14743394
P38707	0.1293023
P38708	0.17532599
P38714	0.12045352
P38732	0.1210231
P38734	0.1491662
P38738	0.14819402
P38739	0.9759201
P38745	0.14420865
P38746	0.11660971
P38750	0.96891415
P38765	0.122094765
P38767	0.14988598
P38771	0.14135598
P38774	0.12451266
P38776	0.15480436
P38784	0.87649584
P38787	0.12121831
P38790	0.12350498
P38804	0.83770007
P38809	0.98996127
P38814	0.97468907
P38819	0.27687183
P38828	0.13805349
P38829	0.14168893
P38839	0.88193566
P38848	0.34259674
P38849	0.1507785
P38852	0.97423255
P38854	0.9899087
P38870	0.11086955
P38872	0.14431845
P38876	0.12911083
P38884	0.11646473
P38885	0.14617983
P38887	0.13561654
P38913	0.21406811
P38921	0.13117842
P38958	0.49659738
P38969	0.16282463
P38971	0.15739074
P39005	0.113022
P39110	0.13562673
P39523	0.9827064
P39525	0.12283624
P39551	0.329562
P39682	0.13458732
P39708	0.12846267
P39709	0.14549823
P39718	0.10782099
P39937	0.13119584
P39944	0.14965011
P39955	0.97726697
P39959	0.35870874
P39961	0.1320668
P39965	0.14640293
P39967	0.9758779
P39981	0.1607331
P39982	0.1285899
P40002	0.97289073
P40006	0.12343992
P40036	0.9719455
P40037	0.13556756
P40039	0.1447363
P40041	0.12414746
P40050	0.13337557
P40060	0.25244784
P40081	0.11497812
P40095	0.97637665
P40100	0.17077595
P40155	0.27031296
P40156	0.7189701
P40187	0.96653056
P40188	0.14562005
P40210	0.9707071
P40214	0.97383964
P40309	0.14974815
P40317	0.976797
P40325	0.97705984
P40328	0.9750784
P40342	0.12677926
P40354	0.114527576
P40434	0.14853604
P40451	0.636763
P40463	0.98424315
P40464	0.113398254
P40483	0.1391267
P40491	0.16787747
P40496	0.9143057
P40511	0.13637392
P40525	0.7213384
P40529	0.16641611
P40531	0.13460961
P40533	0.14859784
P40544	0.15079726
P40545	0.12701821
P40546	0.98976934
P40561	0.9774214
P40570	0.29066697
P40889	0.14853604
P40987	0.14175524
P40990	0.12822516
P41913	0.97516644
P42222	0.112568706
P42223	0.13191618
P42834	0.113815606
P42842	0.14186865
P42883	0.12815487
P42940	0.12906943
P42941	0.12033197
P42943	0.14114517
P42948	0.11512111
P43538	0.14106506
P43548	0.13128868
P43557	0.13362493
P43562	0.16994584
P43570	0.15064842
P43597	0.9826752
P43598	0.98455596
P43607	0.97527766
P43611	0.12315527
P43613	0.24189515
P43615	0.122120395
P43620	0.97593015
P45819	0.9737762
P45820	0.18249327
P46151	0.13233119
P46955	0.114801675
P46958	0.9734773
P46973	0.12355295
P46983	0.15462275
P46993	0.5711825
P46997	0.9771585
P46999	0.10797614
P47005	0.11142905
P47007	0.1248424
P47015	0.118698195
P47018	0.97825104
P47046	0.9201289
P47048	0.11666927
P47049	0.111779585
P47051	0.12955229
P47081	0.3834989
P47084	0.14740959
P47085	0.12906522
P47099	0.9764682
P47111	0.27679527
P47127	0.12869392
P47140	0.12991276
P47141	0.10979687
P47148	0.144115
P47153	0.17373852
P47155	0.13874039
P47163	0.14071083
P47165	0.1388686
P47166	0.9581448
P47172	0.1248668
P47175	0.12434536
P47177	0.12554762
P47183	0.12764594
P47187	0.11809066
P47976	0.13150205
P48353	0.9598248
P48362	0.15119204
P48526	0.13258511
P48560	0.7004187
P48564	0.11996953
P50104	0.14424604
P50112	0.1386296
P50113	0.11818417
P50273	0.13556397
P52290	0.12507166
P52911	0.12158897
P52918	0.12795521
P52924	0.12077995
P53036	0.11919077
P53046	0.1413767
P53047	0.16790637
P53050	0.9740318
P53058	0.12326122
P53060	0.11365188
P53072	0.15153629
P53099	0.15654051
P53100	0.1234971
P53118	0.14216226
P53130	0.21824887
P53139	0.996193
P53142	0.16758402
P53147	0.9733732
P53155	0.9762764
P53172	0.97795033
P53183	0.13011852
P53200	0.10986549
P53203	0.20543061
P53241	0.15499517
P53242	0.23204252
P53248	0.14352816
P53253	0.1602847
P53257	0.12531912
P53278	0.97927606
P53279	0.27473408
P53285	0.15600628
P53289	0.9761791
P53292	0.7995733
P53304	0.1186693
P53305	0.209253
P53315	0.11447404
P53316	0.119255334
P53319	0.122543305
P53338	0.12268625
P53394	0.15761271
P53438	0.97742337
P53630	0.109719634
P53723	0.15671313
P53724	0.11840365
P53728	0.51214516
P53733	0.40570137
P53735	0.97371405
P53744	0.20037922
P53755	0.118213475
P53835	0.113684386
P53850	0.15291813
P53854	0.9740213
P53857	0.9587399
P53873	0.13302203
P53878	0.11767045
P53882	0.9730374
P53883	0.9739007
P53885	0.97705054
P53892	0.96906316
P53898	0.11188631
P53913	0.9675435
P53918	0.14840367
P53949	0.119761094
P53958	0.9768294
P53960	0.12939574
P53961	0.18914738
P53970	0.12774271
P54005	0.1277129
P54730	0.11743918
P56508	0.68179715
P87262	0.2796113
P87275	0.12791744
P89113	0.12490356
Q00453	0.81794053
Q00873	0.11436365
Q01766	0.8019059
Q02608	0.151472
Q02710	0.7469472
Q02772	0.16115208
Q02803	0.14603308
Q02863	0.1465735
Q02875	0.97722936
Q02889	0.12005153
Q02961	0.13455585
Q02981	0.14074102
Q03029	0.13867131
Q03079	0.2742921
Q03085	0.13220945
Q03099	0.15011364
Q03151	0.1294964
Q03153	0.14647168
Q03201	0.119400695
Q03218	0.15492639
Q03264	0.10796508
Q03266	0.12851751
Q03419	0.16609865
Q03441	0.15214461
Q03482	0.8457902
Q03483	0.97616374
Q03516	0.1583269
Q03525	0.9873963
Q03652	0.15430848
Q03667	0.97518283
Q03673	0.12934163
Q03697	0.15851825
Q03760	0.14695269
Q03786	0.16093995
Q03796	0.12631983
Q03798	0.15248457
Q03799	0.11168879
Q03856	0.97621274
Q03880	0.98254687
Q03899	0.13168925
Q03942	0.13474075
Q03964	0.97563237
Q03976	0.41683626
Q04005	0.11261771
Q04007	0.97527695
Q04083	0.30480182
Q04201	0.98463225
Q04210	0.15661451
Q04212	0.12568083
Q04215	0.9760968
Q04216	0.11857809
Q04225	0.110237375
Q04233	0.9747498
Q04301	0.15447316
Q04329	0.15748155
Q04341	0.13944772
Q04383	0.14244822
Q04399	0.13941213
Q04418	0.11273137
Q04429	0.9441793
Q04487	0.1239313
Q04516	0.12738597
Q04533	0.115179926
Q04585	0.11262809
Q04598	0.23601356
Q04599	0.15071069
Q04600	0.14898935
Q04602	0.97273576
Q04623	0.12602949
Q04689	0.11719808
Q04706	0.9764682
Q04734	0.3197832
Q04767	0.31028903
Q04772	0.13725984
Q04792	0.14967537
Q04806	0.14655069
Q05015	0.256677
Q05648	0.16139832
Q05672	0.9761414
Q05676	0.20162907
Q05827	0.23171449
Q05863	0.98479295
Q05867	0.15465571
Q05905	0.1197737
Q05937	0.96655786
Q05955	0.16587324
Q06011	0.26274404
Q06108	0.96894974
Q06109	0.1292919
Q06116	0.15098661
Q06134	0.12637171
Q06177	0.952276
Q06200	0.17147952
Q06214	0.15294681
Q06216	0.16082954
Q06247	0.1180654
Q06466	0.13808465
Q06469	0.13801871
Q06479	0.109548375
Q06485	0.14159071
Q06490	0.12797183
Q06494	0.13061571
Q06543	0.15071604
Q06563	0.14530396
Q06597	0.13550526
Q06616	0.9700779
Q06636	0.2907067
Q06640	0.120636344
Q06644	0.15406883
Q06665	0.14200422
Q06673	0.14336175
Q06686	0.1970961
Q06688	0.13089715
Q06689	0.15552524
Q06698	0.14804319
Q06707	0.1327455
Q06820	0.95668364
Q06822	0.14795399
Q07349	0.13043405
Q07351	0.95413285
Q07362	0.9838884
Q07376	0.1385472
Q07451	0.17752916
Q07458	0.15052778
Q07549	0.97374785
Q07622	0.10656925
Q07653	0.997777
Q07655	0.8268357
Q07660	0.1428108
Q07684	0.9699236
Q07748	0.12769142
Q07786	0.11055734
Q07788	0.123897925
Q07798	0.13908109
Q07843	0.13874862
Q07872	0.964521
Q07888	0.15011933
Q07895	0.15208119
Q07897	0.10276936
Q07904	0.14667058
Q07959	0.14988849
Q07987	0.11414625
Q07988	0.13704106
Q07990	0.1717548
Q08045	0.1138543
Q08058	0.1434414
Q08157	0.97689706
Q08182	0.9784968
Q08202	0.11538647
Q08223	0.11227335
Q08225	0.1234101
Q08226	0.14917676
Q08227	0.13703534
Q08234	0.15434062
Q08268	0.13772073
Q08280	0.20517327
Q08347	0.14000314
Q08416	0.21964824
Q08421	0.19928342
Q08422	0.9599565
Q08553	0.13956635
Q08646	0.12681887
Q08693	0.1458435
Q08729	0.15756112
Q08750	0.1387036
Q08818	0.13107818
Q08904	0.106691346
Q08907	0.9688858
Q08919	0.15010723
Q08926	0.97974914
Q08932	0.9278721
Q08956	0.15235856
Q08970	0.15058018
Q08971	0.14422607
Q12021	0.14958249
Q12026	0.5297238
Q12036	0.13767716
Q12040	0.109560594
Q12057	0.97879374
Q12059	0.13054226
Q12085	0.97545254
Q12089	0.13680126
Q12091	0.17525989
Q12108	0.11409649
Q12109	0.14886147
Q12117	0.14649378
Q12119	0.16577686
Q12128	0.96382797
Q12139	0.9760188
Q12144	0.17243925
Q12145	0.59897506
Q12155	0.1494255
Q12167	0.13508564
Q12189	0.12505156
Q12194	0.1367524
Q12202	0.13907892
Q12214	0.12582017
Q12217	0.9764113
Q12221	0.97567964
Q12226	0.11210883
Q12239	0.15902951
Q12244	0.123884425
Q12247	0.99317986
Q12251	0.1265977
Q12252	0.15601836
Q12260	0.97554624
Q12266	0.97583497
Q12272	0.13128126
Q12275	0.1586904
Q12276	0.9757879
Q12282	0.1563214
Q12288	0.117800005
Q12291	0.13726589
Q12293	0.9753318
Q12314	0.12504038
Q12325	0.14438407
Q12340	0.14611594
Q12350	0.12534253
Q12354	0.118972875
Q12358	0.12097353
Q12367	0.1165117
Q12368	0.13844755
Q12374	0.13678229
Q12391	0.9764426
Q12392	0.9757776
Q12393	0.12223716
Q12407	0.16173758
Q12412	0.15614213
Q12424	0.15895388
Q12428	0.12604487
Q12436	0.15969828
Q12439	0.97573364
Q12441	0.97572184
Q12454	0.14996421
Q12467	0.14469525
Q12470	0.9762106
Q12480	0.12169805
Q12485	0.97621274
Q12489	0.9891547
Q12500	0.97747016
Q12504	0.14999568
Q12507	0.19302389
Q12512	0.13075547
Q12515	0.9810269
Q12516	0.5986335
Q12672	0.14886567
Q12690	0.9149704
Q2V2P8	0.13501902
Q2V2Q1	0.96832734
Q3E6R5	0.7325666
Q3E752	0.3219229
Q3E764	0.9628341
Q3E7X8	0.14746371
Q3E824	0.89469457
Q3E828	0.18257979
Q3E830	0.250323
Q6Q546	0.118824154
Q6Q5H1	0.97545254
Q6Q5K6	0.1515002
Q6Q5X2	0.89555264
Q86ZR7	0.12615287
Q8TGM6	0.931949
Q8TGN9	0.12883893
Q92392	0.9754524
Q99177	0.11797185
Q99208	0.15011364
Q99234	0.9744499
Q99247	0.15880826
Q99252	0.97505087
Q99303	0.9760228
Q99369	0.14203909
Q99373	0.89796174
A5Z2X5	0.29240465
D6VPM8	0.12085361
O13511	0.96022767
O13512	0.15381011
O13529	0.17369771
O13548	0.108963594
O13549	0.113368884
O13585	0.11244626
O13587	0.19657263
O43137	0.11070468
P08521	0.19063032
P08593	0.15647058
P09937	0.15324102
P0CD97	0.38276303
P0CD98	0.15654057
P0CE69	0.10973302
P0CE85	0.12001804
P0CE86	0.1324842
P0CE87	0.1324842
P0CE88	0.12643771
P0CE89	0.12643771
P0CE90	0.1166336
P0CE91	0.1166336
P0CE92	0.11756882
P0CE93	0.11756882
P0CF18	0.13901061
P0CF19	0.1543304
P0CF20	0.13996969
P0CT86	0.917766
P0CX12	0.36248714
P0CX18	0.14245883
P0CX19	0.14245883
P0CX99	0.21758312
P0CY13	0.27592504
P10356	0.1372328
P13130	0.12312478
P22580	0.13956045
P23060	0.12779567
P23493	0.96176517
P25355	0.13919663
P25361	0.35494488
P25362	0.12379448
P25370	0.13755834
P25565	0.17116192
P25607	0.11679378
P25608	0.12704287
P25610	0.12587935
P25612	0.1372357
P25616	0.14112103
P25631	0.9737474
P25639	0.16180988
P25654	0.1294285
P28003	0.9637469
P29589	0.14071712
P32047	0.943427
P32330	0.1407158
P32385	0.13324527
P32450	0.7808879
P32460	0.13321048
P32488	0.9305428
P32564	0.1247216
P32612	0.117069766
P32618	0.97430086
P32633	0.91836905
P32792	0.13644207
P33324	0.12899254
P34224	0.13882339
P34246	0.13436417
P34251	0.12904194
P35198	0.97178316
P35719	0.29021436
P35736	0.97546214
P35994	0.11095038
P35995	0.13738889
P36025	0.14646962
P36034	0.33930296
P36052	0.13442983
P36066	0.12967056
P36083	0.5034288
P36085	0.13439131
P36086	0.13326089
P36103	0.98584306
P36114	0.11805242
P36134	0.96323097
P36138	0.9881258
P36151	0.122829616
P36154	0.11401251
P36155	0.14509416
P37263	0.84452987
P37265	0.30705258
P38083	0.1278687
P38150	0.13333416
P38155	0.11616799
P38177	0.97612816
P38191	0.12549141
P38192	0.33980095
P38195	0.8099801
P38202	0.9334911
P38213	0.9740795
P38231	0.1323151
P38232	0.18748432
P38235	0.13212538
P38239	0.9579641
P38243	0.9696296
P38246	0.13473007
P38253	0.13537733
P38256	0.12544133
P38276	0.1254449
P38277	0.93671143
P38280	0.11035369
P38284	0.9087112
P38290	0.13821052
P38292	0.1424844
P38306	0.9899532
P38308	0.9583565
P38312	0.28257918
P38318	0.14545327
P38346	0.97469956
P38354	0.12576675
P38355	0.14410281
P38374	0.7893338
P38430	0.12376422
P38635	0.10705227
P38690	0.120292604
P38709	0.11862342
P38716	0.12928098
P38721	0.11243129
P38723	0.12064689
P38725	0.12758447
P38728	0.119779065
P38740	0.15420932
P38744	0.12594543
P38747	0.9742203
P38763	0.12981549
P38832	0.7854365
P38833	0.970631
P38835	0.9761735
P38841	0.103619404
P38842	0.14967665
P38867	0.966127
P38893	0.12841868
P39101	0.97218305
P39529	0.13072199
P39542	0.17258492
P39549	0.50321484
P39721	0.124222815
P39931	0.4739678
P39945	0.14324005
P39975	0.11750971
P39991	0.13153002
P39996	0.15462303
P40008	0.12580067
P40022	0.98423386
P40042	0.14274928
P40049	0.13027057
P40052	0.9681014
P40053	0.12270221
P40057	0.95322526
P40093	0.12600408
P40097	0.32309425
P40098	0.14208522
P40157	0.11868206
P40159	0.99868697
P40206	0.15355572
P40209	0.881038
P40326	0.2041165
P40361	0.15220164
P40364	0.10543105
P40446	0.13310441
P40447	0.13424481
P40449	0.9769726
P40456	0.1563001
P40470	0.9714005
P40476	0.97317034
P40497	0.19517419
P40500	0.17831571
P40502	0.105856895
P40508	0.97427785
P40514	0.14902651
P40520	0.13872582
P40524	0.33185536
P40534	0.11590546
P40560	0.13785058
P40569	0.64994776
P40579	0.13640882
P40585	0.12829602
P40892	0.12941772
P40893	0.117945895
P40962	0.962818
P42840	0.12753178
P42884	0.1426711
P42933	0.12409063
P42936	0.12650943
P42942	0.13376947
P42946	0.16117036
P42947	0.9760053
P43537	0.978284
P43542	0.15382925
P43552	0.20777005
P43575	0.11947557
P43590	0.12760411
P43595	0.19281062
P43600	0.11854312
P43604	0.5741874
P43617	0.12049972
P46679	0.14546995
P46949	0.9810518
P46996	0.14623696
P46998	0.11627379
P47009	0.93634564
P47010	0.3220039
P47014	0.1329341
P47023	0.15033737
P47034	0.15962103
P47036	0.54302156
P47044	0.13506503
P47065	0.21082355
P47072	0.13799563
P47087	0.9798167
P47090	0.15508187
P47101	0.15057996
P47115	0.96795005
P47129	0.983506
P47131	0.13083336
P47139	0.16182765
P47144	0.1626077
P47145	0.13587695
P47146	0.15341823
P47157	0.3534428
P47159	0.17400138
P47173	0.11819291
P47174	0.13432229
P47181	0.11836998
P47182	0.13332555
P48235	0.43172097
P48569	0.13911209
P50084	0.1406204
P50088	0.5109869
P50263	0.99634415
P53009	0.16030306
P53053	0.12304227
P53057	0.11878039
P53066	0.9644363
P53074	0.9462414
P53077	0.16896012
P53078	0.122839145
P53081	0.12825797
P53089	0.14653172
P53117	0.13715145
P53120	0.1431117
P53134	0.13038363
P53171	0.11716965
P53194	0.15924054
P53209	0.24489766
P53210	0.96789706
P53212	0.31817302
P53217	0.15918931
P53227	0.9694303
P53243	0.1349858
P53265	0.13205837
P53270	0.12596874
P53272	0.14523995
P53275	0.12167601
P53287	0.116926804
P53293	0.15553471
P53326	0.14052464
P53336	0.11735016
P53343	0.115896165
P53344	0.14681357
P53427	0.11735625
P53583	0.13161385
P53584	0.16215965
P53736	0.14425346
P53745	0.13734695
P53747	0.9190983
P53748	0.14100386
P53749	0.14537331
P53750	0.13203698
P53751	0.13260962
P53752	0.13825169
P53757	0.11071016
P53822	0.12340255
P53841	0.12783724
P53869	0.15002598
P53908	0.14386804
P53912	0.12232424
P53925	0.11558023
P53929	0.108048484
P53932	0.14880008
P53947	0.9396397
P53956	0.84987986
P53962	0.15001118
P53964	0.13632491
P53975	0.14109817
P54072	0.16714467
P54858	0.9739094
P85052	0.13689786
Q01684	0.119487114
Q02202	0.13140684
Q02203	0.12095567
Q02209	0.11408653
Q02606	0.94471234
Q02651	0.11352858
Q02754	0.12131342
